"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","distanceFromCentroidInMeters","gadm","elevation","otherCatalogNumbers","preparations","http...unknown.org.recordID","associatedTaxa","locality","county","taxonRemarks","locationID","rights","ownerInstitutionCode","higherClassification","collectionID","projectId","individualCount","elevationAccuracy","institutionKey","nomenclaturalStatus","recordNumber","nomenclaturalCode","type","bibliographicCitation","institutionID","disposition","previousIdentifications","reproductiveCondition","fieldNumber","networkKeys","lifeStage","higherGeography","collectionKey","habitat","island","islandGroup","associatedSequences","verbatimIdentification","eventRemarks","http...unknown.org.recordEnteredBy","language","georeferenceProtocol","georeferencedDate","verbatimElevation","georeferenceSources","locationRemarks","organismID","accessRights","dynamicProperties","municipality","datasetID","samplingProtocol","acceptedNameUsage","georeferenceRemarks","materialSampleID","parentNameUsageID","acceptedNameUsageID","parentNameUsage","identificationRemarks","fieldNotes","infraspecificEpithet","programmeAcronym","identificationQualifier","media_url","license"
"1929854534","Eugenia monticola (Sw.) DC.",18.433195,-68.972006,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:22.038+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","La Romana",1976,10,2,"1976-10-02",276,276,NA,"2024-07-21T05:14:22.038+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681742",FALSE,"93cd0952-1692-4108-8a25-ed5faa67cdf2","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","93cd0952-1692-4108-8a25-ed5faa67cdf2",NA,"02 Oct 1976",NA,"NY","1929854534","93cd0952-1692-4108-8a25-ed5faa67cdf2",NA,"1436606","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Bayahibe, La Romana.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"25428","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2019-02-27",NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/877/v-247-01436606.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930890229","Eugenia monticola (Sw.) DC.",18.71814,-70.450746,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:21.977+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","San José de Ocoa",1976,10,NA,"1976-10-09/1976-10-10",283,284,NA,"2024-07-21T05:16:21.977+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681555",FALSE,"dced6939-0af0-472e-8830-210b3cc73d27","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","dced6939-0af0-472e-8830-210b3cc73d27",NA,"09 Oct 1976 - 10 Oct 1976",NA,"NY","1930890229","dced6939-0af0-472e-8830-210b3cc73d27",NA,"1436419","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Rancho Arriba.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"25477","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2020-10-22",NA,"Google Maps (map data 2020); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/690/v-247-01436419.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930409237","Eugenia monticola (Sw.) DC.",18.238271,-77.286727,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:11.485+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,5353,"NORTH_AMERICA","Saint Ann",1971,4,24,"1971-04-24",114,114,NA,"2024-07-21T05:16:11.485+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681647",FALSE,"bad43cbc-b2fa-4001-b211-d3a4dd375568","none","none",TRUE,"Vascular plants","G. R. Proctor",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA","The New York Botanical Garden","bad43cbc-b2fa-4001-b211-d3a4dd375568",NA,"24 Apr 1971",NA,"NY","1930409237","bad43cbc-b2fa-4001-b211-d3a4dd375568",NA,"1436511","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,686,NA,"sheet",NA,NA,"James Webster Patent, along new road, #144 between Mason River & Stepney",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,15,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"31791","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Wooded limestone hillside",NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide (Zermoglio et","2020-11-06","2200-2300 ft","Google Maps (map data 2020); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/782/v-247-01436511.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928266791","Eugenia monticola (Sw.) DC.",17.862283,-71.462936,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:34.155+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Pedernales",1969,2,25,"1969-02-25",56,56,NA,"2024-07-21T05:13:34.155+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681734",FALSE,"2331697c-bd7d-4f04-b003-caaaa0a1159b","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","2331697c-bd7d-4f04-b003-caaaa0a1159b",NA,"25 Feb 1969",NA,"NY","1928266791","2331697c-bd7d-4f04-b003-caaaa0a1159b",NA,"1436598","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Near Oviedo.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"14238","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2018-11-06",NA,"Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/869/v-247-01436598.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1927865716","Eugenia monticola (Sw.) DC.",19.654327,-70.964067,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:17.785+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,1106.57,"NORTH_AMERICA","Santiago",1969,5,7,"1969-05-07",127,127,NA,"2024-07-21T05:13:17.785+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681732",FALSE,"06cd3768-3e3c-4f99-8dfb-df33d7bc17dd","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","06cd3768-3e3c-4f99-8dfb-df33d7bc17dd",NA,"07 May 1969",NA,"NY","1927865716","06cd3768-3e3c-4f99-8dfb-df33d7bc17dd",NA,"1436596","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,350,NA,"sheet",NA,NA,"Jaiqui Picado, about 20 miles W of Santiago.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,50,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"15120","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2018-10-30","984-1312 ft","Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/867/v-247-01436596.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928375285","Eugenia monticola (Sw.) DC.",19.654327,-70.964067,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:27.471+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,1106.57,"NORTH_AMERICA","Santiago",1969,5,22,"1969-05-22",142,142,NA,"2024-07-21T05:13:27.471+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681744",FALSE,"2addd0d3-7f75-4547-83ee-5d937b66667c","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","2addd0d3-7f75-4547-83ee-5d937b66667c",NA,"22 May 1969",NA,"NY","1928375285","2addd0d3-7f75-4547-83ee-5d937b66667c",NA,"1436608","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,350,NA,"sheet",NA,NA,"Jaiqui Picado, 20 miles W of Santiago.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,50,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"15324","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2018-10-30","984-1312 ft","Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/879/v-247-01436608.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1931076421","Eugenia monticola (Sw.) DC.",19.654327,-70.964067,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:19.711+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,1106.57,"NORTH_AMERICA","Santiago",1969,5,22,"1969-05-22",142,142,NA,"2024-07-21T05:16:19.711+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681743",FALSE,"e9f9fde6-72a1-4932-b615-946f89219e6b","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","e9f9fde6-72a1-4932-b615-946f89219e6b",NA,"22 May 1969",NA,"NY","1931076421","e9f9fde6-72a1-4932-b615-946f89219e6b",NA,"1436607","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,350,NA,"sheet",NA,NA,"Jaiqui Picado, 20 miles W of Santiago.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,50,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"15322","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2018-10-30","984-1312 ft","Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/878/v-247-01436607.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929518409","Eugenia maleolens Pers.",18.3274,-65.31544,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:02.345+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418052,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","maleolens","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA","Culebra",1968,6,NA,"1968-06-05/1968-06-08",157,160,NA,"2024-07-21T05:14:02.345+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013929",FALSE,"7be5f52d-e782-4ce7-b485-80dbb7fb0831","none","none",FALSE,"Vascular plants","R. O. Woodbury",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","7be5f52d-e782-4ce7-b485-80dbb7fb0831",NA,"05 Jun 1968 - 08 Jun 1968",NA,"NY","1929518409","7be5f52d-e782-4ce7-b485-80dbb7fb0831",NA,"946367","NY",NA,NA,NA,"Eugenia maleolens Pers.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Laguna Flamenco.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"s.n.","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en",NA,"2008",NA,"""Culebra, P.R."" 7.5 Minute Series U.S. Geological Survey, 1948, 1:30,000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/614/v-247-00946367.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1503214868","Eugenia monticola (Sw.) DC.",18.378,-68.608,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:10.244+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC","1968-12-01T00:00:00",NA,"NORTH_AMERICA","La Altagracia Prov.",1968,8,23,"1968-08-23",236,236,NA,"2024-01-29T12:47:10.244+00:00",NA,FALSE,"4C216CEE-9BBF-4B3A-AAA5-DB7CA7DED7EB","none","none",TRUE,NA,"A. H. Liogier","A. H. Liogier","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"4C216CEE-9BBF-4B3A-AAA5-DB7CA7DED7EB",NA,NA,"Between Boca de Yuma and Cabo Falso.","Herb","1503214868","4C216CEE-9BBF-4B3A-AAA5-DB7CA7DED7EB",NA,"186636","USF",NA,NA,"217172","Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Between Boca de Yuma and Cabo Falso.","San Rafael del Yuma Mun.",NA,NA,NA,NA,"Plantae | Dicots | Myrtaceae",NA,NA,NA,NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,"12277","ICN","PhysicalObject",NA,"urn:lsid:biocol.org:col:15638",NA,NA,NA,NA,NA,NA,"Dominican Republic|La Altagracia Prov.|San Rafael del Yuma Mun.",NA,"In dense woods; ca. sea level.",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,"{""habit"":""Shrub, 2.5-3 m high, much branched, branches drooping; flowers white.""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/186636.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929335542","Eugenia monticola (Sw.) DC.",18.647702,-68.367881,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:51.865+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","La Altagracia",1968,8,23,"1968-08-23",236,236,NA,"2024-07-21T05:15:51.865+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681637",FALSE,"6ef2c92c-bc44-46de-9a35-a41790bb2e76","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","6ef2c92c-bc44-46de-9a35-a41790bb2e76",NA,"23 Aug 1968",NA,"NY","1929335542","6ef2c92c-bc44-46de-9a35-a41790bb2e76",NA,"1436501","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Between Cortecito and Cabo Engaño.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"12310","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2019-07-24","0 ft","Google Maps (map data 2019); Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/772/v-247-01436501.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930860338","Eugenia monticola (Sw.) DC.",18.200343,-77.262276,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:39.707+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Saint Ann",1968,9,12,"1968-09-12",256,256,NA,"2024-07-21T05:14:39.707+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681553",FALSE,"dac4a10e-2c7a-4196-bb76-2da40502dc5c","none","none",FALSE,"Vascular plants","G. R. Proctor",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA","The New York Botanical Garden","dac4a10e-2c7a-4196-bb76-2da40502dc5c",NA,"12 Sep 1968",NA,"NY","1930860338","dac4a10e-2c7a-4196-bb76-2da40502dc5c",NA,"1436417","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,3946.81337311447,NA,NA,NA,"sheet",NA,NA,"Mason River District, 2.75-3 miles due northwest of Kellits",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"29201","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Thickets along stream",NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide (Zermoglio et","2020-11-06","c. 2100 ft","Google Maps (map data 2020); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/688/v-247-01436417.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
