"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","habitat","institutionID","nomenclaturalCode","locality","collectionCode","gbifID","occurrenceID","catalogNumber","verbatimElevation","higherClassification","name","gadm","modified","institutionCode","individualCount","elevation","stateProvince","higherGeography","datasetName","collectionID","identifiedBy","preparations","fieldNotes","fieldNumber","verbatimLocality","elevationAccuracy","references","verbatimEventDate","language","type","occurrenceRemarks","otherCatalogNumbers","coordinateUncertaintyInMeters","island","http...unknown.org.recordID","georeferenceRemarks","taxonID","rights","identificationRemarks","dateIdentified","datasetID","eventID","verbatimIdentification","ownerInstitutionCode","accessRights","identificationID","recordedByIDs.type","recordedByIDs.value","waterBody","county","islandGroup","dynamicProperties","disposition","distanceFromCentroidInMeters","locationRemarks","typeStatus","municipality","georeferencedBy","associatedTaxa","http...unknown.org.recordEnteredBy","georeferenceSources","lifeStage","georeferenceProtocol","identifiedByIDs.type","identifiedByIDs.value","materialSampleID","media_url"
"2236109357","Decaspermum fruticosum J.R.Forst. & G.Forst.",-16.85,-151.43,"cdc,conti,gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:12.250+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","OCEANIA",1982,7,6,"1982-07-06",187,187,"2024-08-02T12:40:12.250+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3d0c97566-1c41-488e-b0dc-663fe88747b6","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"J. Florence","WGS84","Magnoliopsida","PF","none","none","OCEANIA","French Polynesia","NORTH_AMERICA",NA,"3593","http://n2t.net/ark:/65665/3d0c97566-1c41-488e-b0dc-663fe88747b6",NA,"urn:lsid:biocol.org:col:15463",NA,"Polynésie Française. Archipel: Societe. Ile: Raiatea. Vallée de Faaroa, secteur SW du domaine du Ser.","US","2236109357","http://n2t.net/ark:/65665/3d0c97566-1c41-488e-b0dc-663fe88747b6","US 3096393",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2022-11-02T20:39:00.000+00:00","US",1,160,NA,"Pacific Islands, French Polynesia","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3e9a71ab7-6f26-4f32-9303-d0694de52e8a"
"2235854278","Decaspermum fruticosum J.R.Forst. & G.Forst.",-17.55,-149.45,"cdc,conti,gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:05.070+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","OCEANIA",1982,8,3,"1982-08-03",215,215,"2024-08-02T12:41:05.070+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3436f6da5-df52-4e7c-872d-3bc02cb0fc6f","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"J. Florence","WGS84","Magnoliopsida","PF","none","none","OCEANIA","French Polynesia","NORTH_AMERICA",NA,"3646","http://n2t.net/ark:/65665/3436f6da5-df52-4e7c-872d-3bc02cb0fc6f",NA,"urn:lsid:biocol.org:col:15463",NA,"Polynésie Française. Archipel: Societe. Ile: Tahiti. Crête Ouest de la Papenoo, sentier de l'Orohena.","US","2235854278","http://n2t.net/ark:/65665/3436f6da5-df52-4e7c-872d-3bc02cb0fc6f","US 3123206",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2022-11-03T13:12:00.000+00:00","US",1,850,NA,"Pacific Islands, French Polynesia","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3b9f124d6-86c0-4a82-bca8-cc232785df1b"
"1322054151","Decaspermum fruticosum J.R.Forst. & G.Forst.",-16.8333,-151.433,"cdc,conti,gass84,rdativ,rdatm,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:08.178+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","OCEANIA",1982,NA,NA,"1982",NA,NA,"2024-08-02T12:40:08.178+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3d6a550f0-3277-4860-afc7-ca62fec020c2","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"J. Florence","WGS84","Magnoliopsida","PF","none","none","OCEANIA","French Polynesia","NORTH_AMERICA",NA,"3402","http://n2t.net/ark:/65665/3d6a550f0-3277-4860-afc7-ca62fec020c2",NA,"urn:lsid:biocol.org:col:15463",NA,"Ile. Raiatea; Vallee de Faaroa, secteur central du domaine du Ser.","US","1322054151","http://n2t.net/ark:/65665/3d6a550f0-3277-4860-afc7-ca62fec020c2","US 3123220",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2022-11-03T13:12:00.000+00:00","US",1,70,NA,"Pacific Islands, French Polynesia, Society Islands, Îles Sous le Vent, Raiatea","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,"07 Jan 1982 or 01 Jul 1982",NA,NA,NA,NA,NA,"Raiatea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Îles Sous le Vent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m339919db8-abdc-4c3b-97cb-9909e42e4c86"
"2514403623","Decaspermum fruticosum J.R.Forst. & G.Forst.",1.3667,103.8,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.302+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1981,12,10,"1981-12-10",344,344,"2024-07-18T23:54:19.302+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2504473@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Maxwell JF","WGS84","Magnoliopsida","SG","none","none","ASIA","Singapore","EUROPE","Naturalis Biodiversity Center","Maxwell, JF 81- 249","L.2504473@BRAHMS","Open margins of the evergreen forest next to the lake, thicket.","Naturalis Biodiversity Center","ICN","Upper Pierce Reservoir.","Botany","2514403623","https://data.biodiversitydata.nl/naturalis/specimen/L.2504473","L.2504473","5.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2504473/format/large"
"2514427643","Decaspermum fruticosum J.R.Forst. & G.Forst.",1.40278,103.81778,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:18.955+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1980,7,31,"1980-07-31",213,213,"2024-07-18T23:54:18.955+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2504474@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Maxwell JF","WGS84","Magnoliopsida","SG","none","none","ASIA","Singapore","EUROPE","Naturalis Biodiversity Center","Maxwell, JF 80- 177","L.2504474@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Nee Soon, margins of swamp, forest near rifle range.","Botany","2514427643","https://data.biodiversitydata.nl/naturalis/specimen/L.2504474","L.2504474","5.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4453.2746609742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2504474/format/large"
"2514408676","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.6,117.08333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.446+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1980,7,19,"1980-07-19",201,201,"2024-07-18T23:54:19.446+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505080@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Sundaling D","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Sundaling, D SAN 92396","L.2505080@BRAHMS","Slope hill, road side.","Naturalis Biodiversity Center","ICN","Microwave station rd., Bt. Tangkunan, Telupid, Sandakan.","Botany","2514408676","https://data.biodiversitydata.nl/naturalis/specimen/L.2505080","L.2505080","137.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Borneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505080/format/large"
"2516221538","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.53333,115.66667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.551+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1980,12,11,"1980-12-11",346,346,"2024-07-18T23:54:21.551+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505100@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Husin M","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Husin, M SAN 86159","L.2505100@BRAHMS","Sandy soil.","Naturalis Biodiversity Center","ICN","Kuala Binsuluk, kuala Penyu.","Botany","2516221538","https://data.biodiversitydata.nl/naturalis/specimen/L.2505100","L.2505100",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Borneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505100/format/large"
"2236047869","Decaspermum fruticosum J.R.Forst. & G.Forst.",7.4583,134.52,"cdc,conti,gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:28.833+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","OCEANIA",1978,1,13,"1978-01-13",13,13,"2024-08-02T12:41:28.833+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3aec50f16-7f71-4791-8320-2c7e1848e5ce","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"J. E. Canfield","WGS84","Magnoliopsida","PW","none","none","OCEANIA","Palau","NORTH_AMERICA",NA,"337","http://n2t.net/ark:/65665/3aec50f16-7f71-4791-8320-2c7e1848e5ce",NA,"urn:lsid:biocol.org:col:15463",NA,"Micronesia. Ngatpang Munic., W Babeldaob Id., Palau; along former rd. ½ mi. NE of Nekkeng Forestry Stn.","US","2236047869","http://n2t.net/ark:/65665/3aec50f16-7f71-4791-8320-2c7e1848e5ce","US 2835894",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2022-01-26T10:53:00.000+00:00","US",1,5,NA,"Pacific Islands, Palau","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3f18bb804-9902-414f-bb87-c3d8564feabe"
"2516303459","Decaspermum fruticosum J.R.Forst. & G.Forst.",5.08333,116.45,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.218+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1977,2,14,"1977-02-14",45,45,"2024-07-18T23:54:19.218+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505097@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Nordin AA; Sundaling D","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Nordin, AA; Sundaling, D SAN 84265","L.2505097@BRAHMS","Near river bank.","Naturalis Biodiversity Center","ICN","Kg.Tiulon, nabawan, Keningau.","Botany","2516303459","https://data.biodiversitydata.nl/naturalis/specimen/L.2505097","L.2505097",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Borneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505097/format/large"
"2516214462","Decaspermum fruticosum J.R.Forst. & G.Forst.",4.25,118.07,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:57.635+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1977,4,5,"1977-04-05",95,95,"2024-07-18T23:55:57.635+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505098@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Fidilis Krispinus","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Fidilis Krispinus SAN 86609","L.2505098@BRAHMS","Flat land.","Naturalis Biodiversity Center","ICN","Mile 9 Apas Rd., Tawau.","Botany","2516214462","https://data.biodiversitydata.nl/naturalis/specimen/L.2505098","L.2505098",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.","none",NA,NA,NA,NA,"Borneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505098/format/large"
"2514408677","Decaspermum fruticosum J.R.Forst. & G.Forst.",4.05,114.93,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.218+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1977,9,25,"1977-09-25",268,268,"2024-07-18T23:54:19.218+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505095@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Yii PC","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Yii, PC S 39520","L.2505095@BRAHMS","Dolomitic limestone, on slope. Summit ridge.","Naturalis Biodiversity Center","ICN","Bt.Berar, G.Mulu N.P.  4th Div.","Botany","2514408677","https://data.biodiversitydata.nl/naturalis/specimen/L.2505095","L.2505095","152.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Borneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505095/format/large"
"2514392651","Decaspermum fruticosum J.R.Forst. & G.Forst.",4.2,114.95,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:57.634+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1977,10,17,"1977-10-17",290,290,"2024-07-18T23:55:57.634+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505094@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Chai PPK","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Chai, PPK S 39904","L.2505094@BRAHMS","Summit.","Naturalis Biodiversity Center","ICN","G. Buda, G.Mulu N.P.  4th Div.","Botany","2514392651","https://data.biodiversitydata.nl/naturalis/specimen/L.2505094","L.2505094","1000.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Borneo",NA,NA,NA,"Lee Meng Hock B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0527475",NA,NA,NA,NA,NA,NA,NA,"1978-01-21T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505094/format/large"
